-2.731370849898411635e+01  0.000000000000000000e+00   7.460386719674979759e+02  2.788688051276072914e-14 0.000000000000000000e+00 0.000000000000000000e+00
-2.731370849898464925e+01  0.000000000000000000e+00   7.460386719675085487e+02  3.047746504126736610e-15 0.000000000000000000e+00 0.000000000000000000e+00
-2.731370849898473452e+01  0.000000000000000000e+00   7.460386719675113909e+02  6.095493008253435946e-16 0.000000000000000000e+00 0.000000000000000000e+00
-2.731370849898463504e+01  0.000000000000000000e+00   7.460386719675101403e+02  6.247880333459816933e-15 0.000000000000000000e+00 0.000000000000000000e+00
-2.731370849898464570e+01  0.000000000000000000e+00   7.460386719675113909e+02  7.162204284697834248e-15 0.000000000000000000e+00 0.000000000000000000e+00
