#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   25    25    25     0  2.84520e+00  0.00000e+00 -8.25473e-13    18
   25    25    25     0  2.84262e+00  0.00000e+00 -7.73706e-13    18
   25    25    25     0  2.64974e+00  0.00000e+00  3.29807e-13    48
   25    25    25     0  2.80580e+00  0.00000e+00 -6.28434e-13    18
   25    25    25     0  3.04679e+00  0.00000e+00 -8.48167e-13    18
