#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   56    56    56     0  6.13200e+00  0.00000e+00 -1.71954e-14    52
   56    56    56     0  6.20180e+00  0.00000e+00 -6.78928e-14   102
   56    56    56     0  6.41040e+00  0.00000e+00 -6.63277e-14    62
   56    56    56     0  6.58322e+00  0.00000e+00 -1.14574e-13   102
   56    56    56     0  6.74298e+00  0.00000e+00 -5.70052e-14    52
