#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   28    44    12     0  1.03522e+00  0.00000e+00  3.96070e-15    24
   28    44    12     0  9.72976e-01  0.00000e+00 -7.45236e-15    26
   28    44    12     0  1.04790e+00  0.00000e+00 -5.69263e-14    26
   28    44    12     0  1.01398e+00  0.00000e+00 -1.24026e-13    26
   28    44    12     0  1.06198e+00  0.00000e+00  1.22578e-13    40
