-2.094427190999932620e+01  4.666437790155246502e-17   4.386625258399845961e+02 -5.053755917094637364e-15 0.000000000000000000e+00 0.000000000000000000e+00
-2.094427190999933686e+01  1.750545135499031442e-16   4.386625258399841982e+02 -6.997508192900259656e-15 0.000000000000000000e+00 0.000000000000000000e+00
-2.094427190999925159e+01  1.463215805874481655e-16   4.386625258399824361e+02 -2.850836671181610495e-15 0.000000000000000000e+00 0.000000000000000000e+00
-2.094427190999923383e+01  1.283670526548610202e-17   4.386625258399816403e+02 -2.980420156235325011e-15 0.000000000000000000e+00 0.000000000000000000e+00
-2.094427190999925159e+01  8.200601821078613602e-18   4.386625258399815834e+02 -4.794588946987254086e-15 0.000000000000000000e+00 0.000000000000000000e+00
