#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   19    19    19     0  2.12180e+00  0.00000e+00 -3.35958e-13    10
   19    19    19     0  2.18864e+00  0.00000e+00 -2.93186e-13    14
   19    19    19     0  2.11216e+00  0.00000e+00 -4.18600e-13    14
   19    19    19     0  2.21077e+00  0.00000e+00 -4.71116e-13    14
   19    19    19     0  1.99552e+00  0.00000e+00 -3.63321e-13    14
